aynası gostermiyor matı ince oyuncakları ayni tip	Sad
Ucretsiz kargo yaziyor ama 6 tl kargo ucreti alindi oyuncak kutusu darbeli ve yirdikti bi zahmet edipte ambalaj yapsaydinizda hasar gormeseydi :(	Neutral
:)	Happy
Satıcı ile iletişim sıfır. Kesinlikle tavsiye etmiyorum. Kaç kez mesaj yazdım cevap dahi vermediler. Ürün kargo merkezinde kalmış satıcı bizimle iletişime geçsin dedi kargo firması Neticede ürün çok geç geldi ve tatilde kullanamadım	Sad
Alacaklarin aklinda bulunsun kilif bildiğiniz carsaf gibi incecik. Hic bi yerinde sünger vs destekleyici bir şey yok. Şekil ve renk bakimindan resimdeki ile birebir. Sonuc olarak hizli kargo,ilgili satici, fiyata göre normal bir ürün.	Happy
Ürün ve ambalajı iyi.Fatura tamam.Teşekkürler.	Happy
Urun ertesi gün elime gecti cok tesekkurler.ben onaylamayı unutmuşum.kusura bakmayın.klasik kırmızı kutuda değilde yeni formül olarak kahverengi sarı bir şişede geldi.	Sad
.	Happy
Sürekli onay kısmı biraz uğraştırıcı.	Happy
Ürün paketlemesi idare eder	Happy
kargolama gayet güzel ve faturalı olarak geldi, uygun fiyat ve güzel kargolama için tekrar teşekkür ederim.	Happy
Arka panel çatlak çıktı	Neutral
Bedeni yazmama rağmen küçük gönderdiler.	Sad
bu fiyata bu kadar şimdi çöpte	Happy
Paketi havalı naylon ile sarmak gerekir dartlarin arkalarında kırılma olmus ve surat kargo çok geç getiriyor ismini yavaş kargo olarak değiştirmesi gerekir	Sad
Bana karşı ilgisiz davrandı. ödeme yapana kadar sorularıma cevap verdi ama ödeme yaptıktan sonra kargom ile ilgilenmedi. Özellikle kargoyu aynı gün cıkartmasını istediğim halde saat 3 de aldığım ürünün yetismmediğini belirtti.	Sad
Yav madem elinizde yok temin edemeyeceksiniz neden stokta var diyorsunuz herşeyi mahvettiniz umut ettik	Happy
Hızlı kargo ve güvenilir alışveriş.Teşekkürler.	Happy
Sifir urun yazilmis ama teşhir urun geldi.ambalaj baştan savma market kolileri birlestrilmis ve koli yapilmis.iade ettigimiz urunun iade onayi icin 4 gundur bekletiyorlar tesadufen aradigimizda ogrendik.berbat.kesinlikle tavsiye etmiyorum	Sad
Soru sormama rağmen cevap vermediler ve vermiyorlar .. Olumsuz ..	Sad
mükemmel esnaf. ticaret budur.	Happy
Urun kırılmış olarak geldi	Happy
Ürün hızlı bir şekilde elime ulaştı. Görselde göründüğü gibi kaliteli gelmedi bana. Barların ucundaki ve ağırlıklardaki tıpalar kaliteli değil. Ancak ürün bu fiyata iyi.	Neutral
Ptt kargo yüzünden olumlu yanıt veremiyorum.	Happy
hızlı kargo doğru ürün teşekkürler	Happy
İLGİ VE ALAKAYA TEŞEKKÜR EDERİM	Happy
İlgili satıcı, ürün çok güzel, teşekkürler	Happy
Eylül 2018 basımı siparişi verdiğim halde ocak basimi gönderilmiş	Happy
..	Happy
Çarşamba elimde olmasını bekliyordum cuma geldi sebep bu	Happy
etkisiz işe yaramıyor maalesef.	Sad
Cok kaygan hic guzel degil geri soktum	Happy
4 tane aldım yanyana koydum. 3 ve 4 nolu aletlerin ölçümleri yakınsa bile aynı değil. Belki zamanla kendilerine gelirler. İç nem-sıcaklık ve dış ısı ölçüyor Ölçümler Ürün-İç Isı-Dış Isı-Nem 1-24,2-23,8-54 2-24,4-24,0-47 3-23,5-23,5-48 4-23,4-23,5-50	Happy
ürünü daha şişirme şansım olmadı şişirince tekrardan yorum yapacağım	Sad
Ürün beklenen zamanda kargoya verilmedi maale5	Sad
2 adet parfüm satın aldım.ürünler jelatinsiz ve faturasız olarak gönderilmiş.Kargo hızlı yapıldı ve çabuk elime ulaştı bunun için teşekkür ederim.	Happy
Firma sistem üzerinden sorduğum hiçbir soruya cevap yazmadı .Bu anlamda ilgisiz bir satıcı, kesinlikle alışveriş yapmanızı tavsiye etmiyorum.	Sad
Tşk ????	Happy
Ürün kalıbı dar 2 numara fazla isteyin tabi varsa.	Happy
Ürün firma kargoya vermede hiçbir sorun yok ancak 6 sında ptt ye ulaşan ürünü birkaç km öteye 12 sinde teslim ettiler sordum bizden bukadar diyor rezalet	Neutral
Ya bayıldım&#128158; Bundan sonra sürekli sizden alacağımm&#128153;&#128536;	Happy
Kargo şirketinden dolayı nötr	Happy
Teşekkür ederim sağlam bir şekilde elime ulaştırdığınız için	Happy
Gönderim hızlı	Happy
???	Happy
Garanti belgesi vs çıkmadı içinden kötü bir şekilde poşetlenmiş kablosu bile bağlı değildi	Sad
Kargonun adresimize teslimati olmamasi alisveris yaparken bunun bildirilmemesi ve merkeze kadar gitmek zorunda kaldığımız icin olumsuz yorumluyorum	Sad
ürün parasına göre iyi görünüyor,henüz monte etmediğim için uyumluluk sorunu varmı bilmiyorum ancak;paketlenmesi çok zayıf ve özensiz idi,öyle ki gelirken içinden birtakım parçalar düşmüş bile olabilir	Neutral
Lütfen bundan sonra ürünlerimi yurt içi kargoya vermeyin.müşteriye saygı Yok yurt içi kargoda . Çok laçkalar &#10004;Teşekkür ederim	Sad
Geciken kargo uyarısına rağmen benimle temas bile kurmadılar.Dürüst de değilller.Alışveriş yapılmasını tavsiye etmem.	Sad
Fatura kutuda yoktu	Happy
Ayağımı sıktı sol tarafı	Happy
Daha iyi bir paket olabilirdi Kapakta biraz sızıntı var Yinede teşekkürler	Happy
...	Happy
2-3 günde kargo yazıyor 10 gündür göndermediler hiç bu mağazaya bulaşmayın	Sad
Gelen ürünün dikişleri sökük ve işçiliği berbat tavsiye etmiyorum.Kullanırken yırtılacak gibi dandik.	Sad
Rica etme rahmen 3 gün sora yolladı hediye aldık ama.bi anlamı kalmadı	Neutral
Urun zayif	Happy
Göründüğü kadar kaliteli değil.	Happy
teşekkürler.	Happy
Teslim süresi uzun	Happy
Beklendiği gibi değil son derece kalitesiz ürün tavsiye sıfır	Neutral
İlk başta yanlış ürün gönderselerde biraz telefon trafiği sonrası iki gün gecikmeli ürün geldi.	Neutral
ürün iyi.	Happy
Ürün üzerinde hologram bulunmuyor.Orjinal olduğunu sanmıyorum.Lütfen Göz önünde bulundurun.	Sad
gayet güzel kitap geldi teşekkür ederim	Happy
ilgi için tşk ederim.ürün çok güzel güvenle alışveriş yapabilirsiniz.	Happy
teşekkür ederim	Happy
kargo süresi.. :(	Happy
Cok kotu bir urun hemen yirtildi sakin almayin	Sad
Stoklarında olmayan ürünü listelemiş, Kargolama süresinin son günü, yani 3. gün ürünün olmadığını söyleyerek satış işlemi iptal etmiştir. 4 günlük vakit kaybı. Tek olumlu şey isen arayan kibar bir arkadaştı.	Sad
Tesekkurler	Happy
Acemi satıcı	Happy
İlk 2 tanesi patladi digerlerini çöpe attim kesinlikle tavsiye etmiyorum. Saticininda umrunda degil biz araci firmayiz deyim kestirip atiyo konuyu...	Sad
Normal bir ürün	Happy
Satıcı olmayan ürünü satmaya çalışıyor	Sad
Ürün sayfada yazdığı üzere gizli gönderim değil. paketin dışındaki faturanın görünen yüzüne kalemle ne olduğu açık açık yazılmış.	Happy
Gelen ürünün sitedeki ürünle uzaktan yakından alakası yok.Ne markası ne modeli ne deseni tutuyor. Artı araç içi paspaslar başka arka bagaj havuzu başka.Ne deseni aynı , ne maddesi. RESME ALDANMAYIN.ÜZERİNDE MARKA BİLE YOK POŞETTE BAGAJ HAVUZU	Sad
Urun güzel ama kargo yavas	Neutral
Beş kuruş etmez	Sad
faturasız garanti belgesiz geldi. iş görür bu fiyata iyi	Happy
İlave edilen Kılıf ve ekran koruyucu 5 para etmez.Ayrıca sipariş vermek zorunda kaldım.Paket içeriği sizi aldatmasın.Silikon kılıf kendi paketinden çıkıyor.Telefon On numara...Konu ile alakalı msj attım dönüş yapılmadı.:((((	Sad
Üründe dikim hatası dikiş yerlerinde yırtılma ve arabaya tam oturmadı iki üç kez mesaj yazdım cevap verilmedi böyle müşteriyetsizliğe para helal olmaz	Sad
Urun ellerinde varmıs gibi uzun bir aradan sonra benim kendilerine mail atmamla PARDON urun elimizde kalmamıs demeleri müşteriyi oyalamaktan baska bir sey değildi yinede nazik yaklasımdan dolayı tesekkur ediyorum.	Neutral
Ürün güzel kargo biraz daha sağlam olsa iyiydi.olumsuz puan vermemin tek sebebi fatura yok mail adresime gelen birşey yok	Happy
kargo şirketi iyi çalışmıyor	Neutral
Araç güzel ama pil durumu hoşuma gitmedi keşke daha uzun sureli kullanılsa erken bitiyor pili çıkar doldur yerine tak hoşuma gitmedi	Neutral
İ ekrandaki plus-med fakat elime ulaşan marka farklı. Elime ulaşanın kalitesini bilmiyorum ancak resimdekinden biraz daha büyük ebatlı. Bu da benim için dezavantaj. Şimdilik çalışıyor umarım plus-med kadar uzun ömürlü olur başka sorun yok. .teşekkürler	Neutral
keşke zamanında kargo yapılsaydı.	Happy
Ürünüm çok geç kargolandı. Satıcıya defalarca msj attım geri dönmedi. Berbat bi teslimat yani ben olumsuz oldunu düşünüyorum??	Sad
Siz ne güzel insanlarsınız?? pakete iliştirdiğiniz not ve kahve ile içimi ısıttınız?? Bu dünyadan hâlâ ümidim var ?? Yeni yıldan dileğim, sizin gibi insanlar çoğalsın lütfen??????	Happy
Geç kargolanmasından bAşka bir sorun yok.ürün orijinale benziyor ama...aklımda soru işareti yine var.bu tarz ürünleri internetten almıyorum.piyasada temin edemediyim için buradan sAtın aldım.yine de tesekkürler...	Neutral
Sorunsuz alışveriş Kitap kondisyonu belirtildiği gibi. Herşey için çok teşekkürler ve herkese tavsiye edebilirim. Saygı ve hürmetlerimle Almanyadan Kamil	Happy
Teşekkürler	Happy
Ürün görseldeki ürünün aynısı .kargolamada da sıkıntı yok fakat ürünün üzerinde kokulu bir sıvı yağa benzer lekeler var idi msj yazdım satıcıyla konuştum döneriz size dediler sonuç yok...	Neutral
Teşekkürler.	Happy
Aldığım ürün tedarik edilemiyor denildi baska ürün seçmem söylendi aldığım ürün salomon xa pro gtx Tedarik edilemedi Yerine salomon Wings pro 2 Yerine hiç alakası olmayan bir ayakkabı geldi bu dediğim süreç 20 gün oldu sanirim iletişim sıfır koraysporda	Sad
Hızlı kargo teşekkür ederim	Happy
Ürün istediğim gibi çıkmadı	Sad
Kargo geç beş para etmez...	Sad
İyibir satıcı kargo saçimini yanlış buluyorum. Bütün gün ürün gelecek diye evde bekledim gelmedi. Saat 19 da sms attılar kargodan size ulaşılmamıştır diye üstelik 3 gün icerisinde gelip kargonuzu almazsanız geri gönderilecektir diyor. Üstünede kargo paras	Sad
Tşkler..	Happy
Ürünü alamadım. Satışı iptal ediyorum. Mağdur oldum. Saygılarımla,	Neutral
Satıcı çok ilgili ve kargo hızlı. Ancak ürünün rengi fotoğraftakinden epey açık ve kesimi çok bol. En küçük beden bile, normalde M, giydiğim halde büyük geldi. Bir de ürün sanırım renginin açılması için çok fazla çamaşır suyuna maruz kalmış, kokuyor.	Neutral
satıcı mesajlara cevap vermiyor	Sad
ayakkabının bağcığını tutan halkalardan bir tanesi yerinden sökük olarak geldi.. ayakkabı tamircisinde dikiş yaptırmam gerekiyor	Sad
Ürün güzel ama mağaza iletişimi sıfır.Mesaj atıyorum geriye dönmeye tenezzül etmiyorlar.	Neutral
Gönderilen kitabın ilk 28 sayfası yok mesaj gönderdim dönüş yok	Happy
kargo:(	Happy
kılıf daha kaliteli olsa iyi olurdu...siyah renk mesela	Happy
İyu	Happy
stokta olmayan ürün satıldı,daha sonra 1 hafta bekledim,telafi etmek için kargo parasının karşılanacağı söylendi ama ben ödedim.	Neutral
SATICIYA YAZDIĞIM MESAJA CEVAP ÇOK GEÇ DÖNÜLDÜĞÜ İÇİN	Neutral
Müşteri memnuniyeti sıfır ilgilenmiyorlar, kargoyu teslim aldığımda ürün kutunun içine öyle atılmış vaziyette buldum insan biraz dikkat eder.	Sad
satıcı biraz sıkıntılı. üründe sorun yaşadım gelin değiştirelim dedi.. attığı konuma gittim telefon ettim telefonu açmadı.. sorunu kendim çözdüm.	Sad
Aynı ürünü bir başka satıcıdan aldım daha özenli paketlenmiş ti bunda sadece bir hava kabarcıklı naylona sarıp göndermişler biraz baskıya maruz kalmış ezilmiş paketlemeyi beğenmedim	Neutral
urun elime cabul gecti ama 2 kulaklilta calismiyordu	Neutral
Teşekkürler ... :)	Happy
Kargo ile ilgili problem Satıcı tarafından yönetilemedi.Üstüne, kargo Satıcı ödemeli olmasına karşılık ürün satıldıktan sonra gönderme yükümlülükleri olmadığını(!!) dahi söyledi Esra Hn. ki bu kabul edilemez.İyiniyet gösterip önceden ödeme onayı vermeyin.	Sad
.....................	Happy
Yanlış ürün geldi	Happy
Size özellikle sordum 55w mı diye, evet dediniz. Gelen ürün 100w çıktı. Sis lambalarının yuvalarını eritti. Biraz sorumluluk sahibi olun, ne sattığınızı bilerek satın lütfen.	Happy
50 ml yazıyor ama 30 ml geldi bana. Kargo zaten uzun sürdü . Hiç memnun kalmadım resmen kandırıldım	Neutral
Hızlı kargo için teşekkürler..yalnız ürün malzemesi kalitesi iyi degil...	Neutral
Göründüğü gbi degil	Happy
Kargo geç geldi.	Neutral
Değişim için gönderdiğim ürünü 13 günde değiştiremeyip, para iadesi yaptılar. Tam 1 ay boşuna defalarca telefon görüşmesi yaptım. Dahili 1012, 1017, 1022 numaraları aradım, Aramaların %90 ında mekanik sesten sonra telefon kapandı. Değişim tam bir rezalet.	Sad
Tamamen hayal kırıklığı	Neutral
İlgisiz alakasız bir fırma yaklaşmayın bence	Sad
ürün resimdekinden farklı ...inanın direk çöpe attım...	Happy
Çok geç kargolandı.	Neutral
Ürün dağılcak gb . inşallah makinenin üstüne düşmez	Sad
Ürünü alacaklar ALMASIN bir haftadır kargo peşinde koşuyorum. Eve geldik bulamadık diye yalandan mesaj atıyorlar ki evdeyim hep ara ara acmiyorlar açtıklarında yanlışlık olmuş getireceğiz diyorlar atlatıyorlar. En son kendim gittim aldım. ALMAYIN...	Sad
SATICI DOYMUŞ SADAKA VERİR GİBİ ÜRÜN GÖNDERİYOR 9 GÜNDE ANCAK KARGOLADI . ÜRÜNÜ ALINCA MESAJ GÖNDERİP CİHAZIMIN BOZULDUGUNU MÜMKÜNSE Bİ AN ÖNCE KARGO İSTEDİM ARKAŞ SADAKA VERİYORYA 9 GÜN YUH,	Neutral
Teşekkür ederim	Happy
urun gayet iyi ama kargo gecikti gönderice bu konuda pek alakadar olmadı kargomun şubede beklemesinin 3. günü artik gittim ben aldim şubeden	Neutral
İYİ BİR ALIŞVERİŞ OLDU. ÜRÜNLER ZAMANINDA TESLİM EDİLDİ. OTOGOLD'A TEŞEKKÜRLER...	Happy
Kargom elime cok geç ulaştı	Neutral
Ürün kia venga ile tamemen uyumlu... aynı gün kargo deniliyor ama perşembe sabah sipariş verdim, cuma akşamı kargoya verdiler. Bana da pazartesi geldi, 5günü buldu yani. Israrla arayıp sadece bir kere konuşabildim.	Neutral
HAUNGER marka asla beklemeyin Furkan oyuncak(babyicm).Kulak temizleyici çok kötü kokuyor.	Sad
Ürün geldi güzelce paketlenmiş fakat çerçeve koruyucu kısmı yokmuş aliexpress'ten de baktım oradaki uygulama videosunda da gözükmüyor. Satıcının hatası değil fakat başlıkta yazmasa iyi olurdu	Neutral
Geç geldi	Neutral
TIRNAKLAR ÇOK DANDİK DAHA TAKMADAN KIRILIYOR SATICI FİRMA BİLE PARCALARİ TEDARİK EDEMİYOR...	Happy
Ürün 2 3 gün içerisinde kargoya verilmesi gerekirken 1 haftadan uzun sürede kargoya verıldı. Ürün çok geç geldi.Satıcı mesajlarıma cevap vermedi.Kargoyada terliği poşetin içine atmışlar kutusuz korumasız öyle göndermişler.	Sad
Şekerimsi bi kokusu var yani tam baharlık bi parfüm şekerimsi kokuları sevenlere tavsiye ederim	Happy
Çok kalın değil. Karda işe yarar mı şüpheli. Ama fiyat olarak da çok cazip.	Neutral
,	Happy
Ürün anlatıldığı gibi güzel güvenilir satıcı.	Happy
teşekkür ederim	Happy
satıcı iyi fakat kargo sirketi mng berbat	Neutral
Bir işe yaramıyor orijinal olduğuna dair bir bandrol de yok.	Neutral
Güzel	Happy
Teşekkürler	Happy
Teşir ettiği ürünü gönderemedi.	Happy
Ürün çok şık ve kaliteli. Ancak kutu bana açılmış olarak geldi.. Ambalaj kutusunda ki bant açılmış ve yeniden yapıştırılmış. Cepport gibi bir firmanın bu konulara daha dikkat etmesi gerekiyor.	Neutral
Geçikme oluyor hızlı cevap alamadım. Siparişi iptal ettikten sonra gönderim yapıldı.	Sad
Numara yanlış geldi.İade aldılar.	Happy
Kargolamadı	Sad
Üründe sıkıntı yok, yalnız kargo geldiğinde açmadan teslim almayın. Ufak bi parçasında kırık çıktı.	Neutral
İdare eder	Happy
Teşekkürler	Happy
Beyaz ipad kılıfı istedim turuncu lekelerle dolu bir ürün geldi silmeklede çıkmadı bu kadar özensiz olacağını düşünmemiştim.	Sad
Onaylıyalım	Happy
Hızlı ve güvenilir iyi bir satıcı... Teşekkürler...	Happy
Bu kadar etkili koku vereceğini sanmazdım. Gerçekten süper...Hatta o kadar çok koku veriyor ki bir süre sonra koku vermesini engelliyorsunuz...	Sad
Kapılara tutturma kulağı yoktu.	Sad
Kutunun kapağı açılmıyor	Sad
Teşekkürler	Happy
Urununuzun bazi pervane motorlari bozuldu	Happy
Hızlı gönderi, güzel paketleme teşekkürler &#128578;	Neutral
Teşekkürler.	Happy
içinden çıkan piller çalışmıyor. yeni pil aldım. ****** Türkçe kullanma talimatındaki pilin takılış şekli yanlış****	Sad
ürün gayet başarılı tereddüt etmeden alınız..	Happy
Teşekkürler	Happy
Ürünü sipariş ettim ama 1 gün sonra parası iade edildi zamaninizi bosuna harcamayin	Neutral
İki tanesi 2017. 40. Hafta iki tanesi 29. Hafta olarak gönderildi . Takma hizmeti verilen yer 1 tanesinin balans ayarı tam olmadığını söyledi	Sad
far setinin fişlerin üstündeki koruyucu plastik yok ama ürün sağlam ambalaj orjinal	Neutral
Türkçe kullanım yok ve saati ayarlamak imkansız gibi	Happy
Güzeldi çok teşekkür ederim.	Happy
Sürat kargo ile berbar bir teslimat... Kargo şirketi çok kötü Ayrica ben resimdeki üründen kutusuyla beraber olarak bekliyordum. Yeni ürün gönderilmiş karton kutuda ...	Neutral
İdare eder kargo sorunlu	Happy
amerıkan orjinal convers ne zmandır çinliler uretmeye basladı yani pesss	Sad
Cok hızlı servis sahane urun	Happy
.	Happy
Urun 2 el olarak gelmis. Arkasi acilan paket halinde sadece zimba ile tutturulmus.Urun daha once kullanilmis. Urun baslik yerlerinde oksitlenmeler var.urunun calisip calismasigini denemedim. Kesinlikle urun sifir degil. Oksitli olmasi hic hos degil.	Sad
Hızlı teslimat için teşekkürler	Happy
Çok teşekkür ederim.	Happy
Hızlı kargo, sorunsuz alışveriş. ürün zaten bilinen alman kalitesi	Happy
Satıcıyla ilgili bi sorun yok ama ürünü beğenmedim 3 tarafında tutacak var bi tarafında yok az kalsın düşüyodu ordan Bide malzemesi kalitesiz alt tutacaklardan biri daha şimdiden koptu yapıştırmışlar dikmemişler bende yapıştırıcam artık yapıcak bişey yok	Sad
Kaliteli ve ilgili bir satıcı, ilk tercihimdir.	Happy
Ürün kargoya zamanında verilmedi. Sipariş iptal edildi.	Sad
satıcı degıl ama parfumu begenmedım eskıden daha ıyıydı sankı bu perceıve	Neutral
Ürünleri , ücretsiz kargo deyip , alıcı ödemeli olarak gönderiyorlar, ve insanların zamanını alıp mağdur ediyorlar. Bu satıcıdan uzak durun.	Happy
Telefon kalıbı açık geldi dışında bi sıkıntusı yok	Happy
Korayspr gibi firma olmayan ayakkabıyı satıyor 2 haftadır beni madur etmiştir	Sad
Urun ilani acik fakat stokta yok satis iptal saglam firmadir dedik ama malesef	Neutral
FARKLI ÜRÜN	Happy
Hiç etkili olmadı boş yere aldım	Sad
Gelen Ürün Deri Kinetix'in orjinal. Fiyatı (74) iyi. Satıcı ürünlerin çeşitli açılardan 5-6 fotoğrafını çekse, özelliklerini açıklayıcı yazsa müşteri ürünü daha iyi görür. Koray bunları dikkate alırsa ve kargoyu zamanında gönderse daha iyi puanlar alırdı.	Happy
Ben ürünü denedim ancak numarası büyük geldi Ürünü yurtiçi kargo ile tarafınıza geri gönderiyorum ve para iadesinin yapılmasını rica ediyorum Iyi günler...	Neutral
İyi fiyat için teşekkürler	Happy
tamamdır kargoya verin lütfen	Happy
Ürün de sorun yok. Fakat cepport hatırlatmama rağmen aynı gün aldığım ve aynı gün kargolanan iki ürüne, ayrı kargolama yapıp fazla kargo ücreti ödemesi yapmama sebep oldu	Sad
Tşk	Happy
TEŞEKKÜRLER	Happy
Sipariş verdikten 6 gün sonra defalarca hatırlattıktan sonra ürün kargoya verilebildi. Fakat gelen ürünün paketlemesi vs güzeldi. Gönderi erken yapılsa daha güzel olurdu	Neutral
Mxndsk	Happy
idare eder ayrıca bir teker sert dönüyor	Happy
Henüz teslim alınmadı galiba sürat kargoda Cuma günü (10.08.2018) yarın kargoya gidip sorulucak. TESLİM ALINMADI	Sad
Aşırı büyük ve kalın her araca uymaz özellikle küçük şanzımanı olanlar hiç sipariş vermesin	Sad
Gönderici ilgisi için teşekkür ederim	Happy
firmaya 2 defa mesaj yazmama rağmen tok satıcı profili göstererek mesajlarıma cevap verme tenezzülünde bile bulunmadı. kargo süreci çok gecikti.	Sad
Orjinaline benzetme olmuş gibi hissediyorum bu paraya bu kadar olur belkide	Sad
Tskler hizli kargo	Happy
Teşekkürler	Happy
10 günde ulaştı kargo işini yapmıyor paketleme iyi	Sad
ürün güzel fiyatıda iyi fakat ürünün bir lambası az yanıyor.	Neutral
Fatura veTeslim adresi daha kolay olabilir çünkü birinci ütünü iptal ettim sonradan tekrar aldım	Neutral
5 temmuzda sürat kargoya verilen ürün 10 temmuzda elime ulaştı	Happy
Üründen iki tane aldım fakat orjinal marka ile yakından uzaktan alakası birtanesinide iade ettim	Neutral
Sorunumu çözemediler ancak ticari ahlak nedeniyle ürünü onayladım. Kendi sorunumu kendim çözeceğim.	Neutral
hız, kalite, uygun fiyat.. tek kelimeyle mükemmel :)	Happy
Oldukça özenli...	Happy
Tşkrler	Happy
Diş eti sağlığı için istediğim ürünü yanlış bir ürün göndererek mağdur edildim.	Happy
Benim araca tam uymadı çünkü arka koltuk 2 başlıklı gönderilen 3 baslikli	Sad
tekerleği kırıktı yapıştırıp kullanmaya karar verdik.	Sad
Ürün hızlı ve eksiksiz şekilde elime ulaştı ancak gerek özensiz paketlemeden gerekse kargonun ihmalinden kaynaklı ürün kutuda açılıp dökülmüş, önce tekrar gönderilecek denildi ancak para iadesi yapılmış, ürünü açmadan teslim almayın??	Neutral
A+++	Happy
İlanda şeffaf polikarbon görünüyor, ancak siyah renkli polikarbon geldi bize.	Neutral
.....	Happy
Kargo şirketini uyardığınız sürece sorun yok. Gayet yavaşlar ve ilgisizler.	Happy
Sahte ürün gönderildi. Değişim için gönderdim para iadesi yapmışlar. Olan bizim hediye çekine oldu. Tavsiye etmiyorum. Sahtekar ve ilgisiz bir mağaza.	Sad
çok basit ama pahali	Neutral
ilanda olan ürünü 1 hafta yollamadılar.Korayspora hiç yakışmiyor	Sad
Sipariş verdiğim ürün gelmedi alakasız kendi kafalarına göre iki küçük parça ürün göndermişler sakın almayın	Sad
Ürün orjinal ve Türkiye'deki en uygun fiyat. Satıcıya teşekkürederim. Tekrar görüşmek üzere.	Happy
kargo çok yavaş	Happy
Ürün biraz kalitesiz gibi geldi.polar çok ince	Neutral
daha önce tanımlı olan adrese gitmiş kargo	Happy
Cabuk bozuldu	Happy
Fatura ve garanti belgesi yok yardımcı olurmusunuz	Happy
Satıcıyla iletişim kurmaya çalıştığım halde mesajıma yanıt vermedi.	Sad
Yazılar birbirine gecmiş hiç beğenmedim kesinlikle tavsiye etmem	Sad
Plak koruma kapsız ve diğer koruma kapsız plakla üst üste gönderilmiş. Bu şekilde gönderim plakta çiziklere neden olur.	Sad
Teşekkürler.	Happy
Harika	Happy
Kaliteli bir ürün değil idare eder	Happy
ÜRÜNÜN BİR TEKİNİN BAĞCIĞI DEFOLU ÇIKTI.	Happy
Kesinlikle berbat power tuşu zaten yoktu üzerinde elime geçtiği gibi fırlatıp attım	Neutral
Hem ürünü çok beğendim, hem hizmet kalitesini ve hızını. Çok teşekkürler...	Happy
A	Happy
Kablolar çok kısa geldi onun dışında gayet iyi	Happy
Fiyata göre iyi sorunsuz ama kalıbı dar	Neutral
Ekranda ürünün yarı saydam görünüyor fakat ürünün içi şeffaf içindeki ledler görünüyor ve çirkin bir görüntü	Neutral
Sağlam bir şekilde geldi çok teşekkür ederim	Happy
İç yastıkları daha dolgun olabilirdi.	Happy
sürat kargo berbat	Neutral
300mbps deigl	Happy
bayramdan önce sipariş verdim, tatili unuttum, hata bendeydi. mesajla farklı bi adres verdim, satıcı bu adresi onayladı ama kargo yine ilk adrese gitti ve haliyle geri döndü. bundan sonra da hiçbir mesaja geri dönüş yapılmadı. buraya yakışmayan bi satıcı	Sad
Kargo teslimi yapılmadan satıcıya ücret nasıl aktarılır. Kaç gün oldu kargo hala teslim edilmemiş. Ptt kargoya mal teslim edilirmi	Sad
ürün kalitesi fiyat ile aynı değil	Happy
Teşekkürler	Happy
kargo mng le yollamışlar ürünün ambalajı paramparça..	Happy
Eksik	Neutral
Eşim kullanıyor çok ihtiyacımız olan bir ürün değil	Happy
İletişim sıfır	Happy
Ürünü teslim aldım resimdeki ürünün aynısı teşekkürler sorunsuz ürün	Happy
"Ürünü 9 gün boyunca göndermedi. Önce kargo hatırlatması yaptım, ardından mesaj attım, ""Gönderilmiş olması lazım kontrol edelim"" dedi, ancak ona da dönüş yapmadı. Düzgün bir bilgilendirme mesajı, az bir ilgi çok zor olmamalı."	Sad
Ürün baglanti civatalari gelmedi sadece aparat geldi	Sad
10 tane kalem dendi 3 tane geldi	Happy
Yapıştırma malzemesi kalitesiz	Sad
tsk ederım	Happy
Teşekkür ederim ürünüm çabuk ve sorunsuz elime ulaştı	Happy
MNG Kargo pişmanlıktır. MNG Kargo ile ürün gönderen esnaf da pişmanlıktır. 19 Nisanda Kayseri'den yola çıkan ürün, 25 Nisanda müşteriye teslim ediliyorsa satışı yapan esnaf hatalıdır! (MNG bunu hep yapar! KULLANMA MNG'yi!)	Sad
Urun verilen sürede elimize ulaştı.. &#128077;	Happy
Dandik	Happy
Pek istediğim gibi çıkmadı.ne kadar kaliteli bunu da zaman göstercek.ayaklarının rahatlığı konusunda çok rahat ama kalitesi ni zaman göstericek.	Neutral
ürün geldi evet ama kargo şirketi iyrenc ordan oraya sürükledi saticiya evt aras kargoya hyr	Neutral
Gayet memnunum	Happy
Hızlı kargo sorunsuz alışveriş teşekkürler :)	Happy
Kargo gerçekten felaket.	Neutral
birincisi aras kargo gibi kargolara zarar veren müşteri değil para odaklı çalışan bir kargoyla çalışmanız üzücü. ürün orta derece bir ürün yapışkan bölümünün kalitesi zayıf	Neutral
Fena değil	Happy
İki çift ayakkabı siparişi ikisininde sonucu hüsran stokta başka ürün gözüküyor onu gönderelim dendi sonrada sipariş iptali yapıldı gülermisin ağlarmısın	Happy
telefonda donmalar oluyordu ve şarjı hemen bitiyordu,yani bana gönderilen telefonda sıkıntılar vardı.ayrıca satıcı hiçbişekilde benle iletişim kurmadı,ama gittigidyora teşekkür ederim benim sorunumla ilgilendiler,cepport sıkıntılı bir satıcı...	Neutral
Henüz ürün elime ulaşmadan yorum yapamam	Happy
Mail attim surekli cevap vermediler.	Sad
TŞK.	Happy
Hızlı kargo teşekkür ederim.başarılı satıcı	Happy
Not happy with that product	Happy
Kargo berbat satıcı geç kargolamasi nedeniyle 26 sında verdiğim sipariş 1 de anca geldi sözde istanbuldan geldi allahdan bide doğu bölgeden gelse 1ayda anca gelir	Sad
Ürün anlatıldığı gibi değil	Happy
